Time [ms], Peak Frequency [Hz], Duty Cycle, Energy, WindowRMS
1505233886585,8605.95703125,0.8001830254743535,5.9147618340693,0.027655807852924808
1505233886586,8605.95703125,0.8276675419313481,5.9089571914340775,0.02798995175326297
1505233886587,8605.95703125,0.8508926764636415,5.942901049844619,0.02825281656964138
1505233886588,8605.95703125,0.8562680252145823,6.021973959180398,0.028327565991885507
1505233886589,8605.95703125,0.8501135717722191,6.143392248182557,0.028231042213085877
1505233886590,8605.95703125,0.825464617496103,6.28792083482698,0.027834902473557233
1505233886591,8605.95703125,0.7795865996433164,6.429747718998685,0.027026177537925404
1505233886592,8605.95703125,0.7241677462547504,6.508489759176759,0.025799984589915222
1505233886593,8605.95703125,0.6749472745517874,6.496153492263153,0.024289942688277014
1505233886594,8605.95703125,0.6638771595831534,6.3927525761428114,0.022828694149055348
1505233886595,8605.95703125,0.6349678981909374,6.230935797982188,0.021687386039876824
1505233886596,8605.95703125,0.6596099604770697,6.027167552125812,0.020824848804338665
1505233886597,8605.95703125,0.6594863707492762,5.774574034623026,0.019937160356243662
1505233886599,8605.95703125,0.7081051506871912,5.478317250585861,0.019125687200584093
1505233886600,8605.95703125,0.7299730674419599,5.164853362889045,0.018096820694457044
1505233886600,8605.95703125,0.7301244130171145,4.8738239337728455,0.01809621896497333
1505233886601,8605.95703125,0.7301244130171145,4.6141270716567435,0.01809621896497333
1505233886602,8605.95703125,0.7383309255287589,4.369550095329964,0.018306735695761883
1505233886603,8605.95703125,0.7541293659146117,4.134163930093581,0.018670464873975137
1505233886604,8605.95703125,0.7664861323308234,3.9230154912793225,0.018926537743705396
1505233886605,8605.95703125,0.777076707387901,3.76898813951625,0.019120615581906742
1505233886606,8605.95703125,0.7913160089930074,3.6936117036021674,0.019325271410588887
1505233886607,8605.95703125,0.8138467803978742,3.7032732080639885,0.019564818178662756
1505233886608,8605.95703125,0.8258323311199768,3.775613808713882,0.019646984316438135
1505233886609,8605.95703125,0.8126033146354469,3.8408535800960184,0.019540295067019625
1505233886610,8605.95703125,0.7867077745043399,3.8985819964668322,0.01920751686501285
1505233886611,8605.95703125,0.7646026111772697,3.9722582694008333,0.018767547055814186
1505233886612,8605.95703125,0.7497378793234787,4.143084824674754,0.01839355902427834
1505233886613,8605.95703125,0.767175009304145,4.487769204747214,0.018306410124758497
1505233886614,8605.95703125,0.7530106871091783,5.031546979199563,0.018618667616442725
1505233886615,8605.95703125,0.7016284931512419,5.69836451762897,0.019222397180041813
1505233886616,8605.95703125,0.7231235365736121,6.350472198644532,0.020075577387825616
1505233886617,8605.95703125,0.746331364853577,6.8284844483762415,0.02084415260718938
1505233886618,8605.95703125,0.7024490047098442,7.038646525578089,0.021748267664232445
1505233886619,8605.95703125,0.7244079122860965,6.983921514336875,0.022672668383958202
1505233886620,8605.95703125,0.7545057919632511,6.739930817897223,0.023669813593076836
1505233886621,8605.95703125,0.7887283310610426,6.398856012006347,0.02469624908534585
1505233886622,8605.95703125,0.8238091807897179,6.026808794887308,0.02564586450091446
1505233886623,8666.9921875,0.8655188951176845,5.455885058665405,0.026695046842455338
1505233886624,8666.9921875,0.911599413814437,5.307309491493805,0.027666022008217786
